id,title,body,created_at,rate,recommendation_status,is_buyer,product_id,advantages,disadvantages,likes,dislikes,seller_title,seller_code,true_to_size_rate
52421173,رول ضد تعریق,قیمت مناسب رنگ صورتیش خیلی خوشبو بود ولی زرد زیاد جالب نبود توصیه من اینکه صورتی فقط بخرید خوشبو هستش,16 مرداد 1402,5.0,recommended,True,5358374,,,0,0,بنی,6Y5UK,
52393935,خوب بود,خوبه راضیم من,15 مرداد 1402,5.0,recommended,True,5358374,,,0,0,بنی,6Y5UK,
50708970,بوی ترشی داره,تاریخ انقضا نداره و بوی ترشی میده,31 خرداد 1402,2.0,no_idea,True,5358374,,,1,0,بنی,6Y5UK,
50164785,,خیلی خوب و‌کاربردی,18 خرداد 1402,5.0,recommended,True,5358374,['قیمت مناسب'],,0,0,آدلیتا,EXFSN,
45515948,,کیفیت قابل قبول. نسبت به حجمی که داره قیمتش مناسبه. بوی خوبی هم داره.,20 بهمن 1401,5.0,recommended,True,5358374,['کیفیت قابل قبول'],,0,0,بنی,6Y5UK,
40960783,,بسته بندیش خوب نبود و مام زرد ریخته بود از لحاظ بو ،خوبه ملایمه,2 آبان 1401,4.0,no_idea,True,5358374,,,0,0,بنی,6Y5UK,
33690237,کیفیت پائین,"کیفیت بالایی ندارد 
مشابه خارجی اما استانداردهای کیفی لحاظ نشده ",21 فروردین 1401,2.0,not_recommended,True,5358374,['ندارد'],['ماندگاری کم'],0,0,بنی,6Y5UK,
33413972,,خوب بود,14 فروردین 1401,1.0,recommended,True,5358374,,,0,0,بنی,6Y5UK,
30570552,خوش بو بود ,عالیییییییییییی,4 بهمن 1400,5.0,recommended,True,5358374,"['عالیی', 'بزرگی']",,0,0,بنی,6Y5UK,
29570773,برای مصرف روزمره عالیه,من راضی بودم.ممنونم دیجی,10 دی 1400,4.0,recommended,True,5358374,,,0,0,مانلی بیوتی,C7WDE,
54570488,خوبه,خوب بود بنظرم ,21 مهر 1402,5.0,recommended,True,1969193,,,0,0,سفیاه,AFGP4,
52546992,,دستش خیلی سفته انگار میله فلزی کردی تو دهنت,20 مرداد 1402,2.0,not_recommended,True,1969193,,,0,0,سفیاه,AFGP4,
50661307,خوب هست,جنس بدنه و سری مسواک نسبت به قیمت می ارزه و مسواک خوبی هست,30 خرداد 1402,4.0,recommended,True,1969193,['جنس بدنه و سری خوبی داره'],,0,0,سفیاه,AFGP4,
50058121,خوبه مخصوصا رنگ جذابش,کیفیت خوبی داره نسبت به قیمت,17 خرداد 1402,5.0,recommended,True,1969193,,,0,0,سفیاه,AFGP4,
40452985,مسواک,"کیفیت عالی داردحتمان بخرید
",21 مهر 1401,5.0,recommended,True,1969193,,,0,0,سفیاه,AFGP4,
37257958,,برای مادرم گرفتم نیومده بگه ناراضی بود,3 مرداد 1401,4.0,recommended,True,1969193,,,0,0,سفیاه,AFGP4,
34597333,,خیلی عالی بود ممنون,18 اردیبهشت 1401,4.0,recommended,True,1969193,,,0,0,سفیاه,AFGP4,
32935638,,کیفیت قابل قبولی داره و مسواک خوبیه من راضیم,28 اسفند 1400,4.0,recommended,True,1969193,,,0,0,سفیاه,AFGP4,
26152508,مسواک,مسواک خوبی بود,13 مهر 1400,0.0,recommended,True,1969193,['معمولی بود'],['ندارم'],0,0,آراد شاپ لند,DF7EA,
24239976,خوب,مسواک نرم و خوبیه و لای دندون رو هم خوب تمیز میکنه راضیم,29 مرداد 1400,5.0,recommended,True,1969193,,,0,0,سفیاه,AFGP4,
51946101,,یه شامپو بدن معمولی بود ولی بوی خوبی داشت,1 مرداد 1402,3.0,recommended,True,3216751,,,0,0,مد برتر,AFAU9,
51752273,,فقط تو حموم بوی خوبی داره,26 تیر 1402,2.0,not_recommended,True,3216751,,,0,0,طبیعت شاپ,AZHNP,
51647105,شامپو بدن پوست های حساس,بسته بندیش طوریه که در حین حمل و نقل پس میده تیم تحویل فروش دیجیکالا خیلی خوب وکیومش کرده بودن ولی با این حال بازم کمی پس داده بود,24 تیر 1402,3.0,recommended,True,3216751,,,0,0,طبیعت شاپ,AZHNP,
51384490,عالی بود,با توجه به قیمتش عالی بود,17 تیر 1402,5.0,recommended,True,3216751,,,0,0,فارم لند,A97EK,
51383302,,شامپوی خوبیه و بوی خوبش از نقاط قوتشه,17 تیر 1402,5.0,recommended,True,3216751,,,0,0,عطر و رنگ,AZHWG,
51261623,,خوبه بد نیست,14 تیر 1402,4.0,recommended,True,3216751,,,0,0,عطر و رنگ,AZHWG,
51229664,عالیه,باکیفیت و خوشبو,13 تیر 1402,5.0,recommended,True,3216751,,,0,0,عطر و رنگ,AZHWG,
51217341,,پارابن نداره و خوشبوعه ولی سولفات داره که البته همه ی شامپو بدن ها دارن ,13 تیر 1402,5.0,recommended,True,3216751,"['خوشبو', 'بدون پارابن']",['کمی داخل بسته بندیش نشتی داره'],0,0,طبیعت شاپ,AZHNP,
51126478,,بوی خوبی داره ,11 تیر 1402,5.0,recommended,True,3216751,,,0,0,فارم لند,A97EK,
51045457,,چند سال دارم ازش استفاده میکنم,9 تیر 1402,4.0,recommended,True,3216751,,,0,0,اودینه,D3P55,
50929462,,خوب,6 تیر 1402,4.0,recommended,True,3216751,,,0,0,عطر و رنگ,AZHWG,
50183501,,دو ساله که مداوم از شامپو بدن سینره استفاده میکنم. عالیه,19 خرداد 1402,5.0,recommended,True,3216751,,,0,0,فارم لند,A97EK,
50162228,,"واسم جالبه که محصولات سینره قبلا هم با کیفیتر بودن و هم ارزون تر 
الان هم گرون تر شدن هم بی کیفیت تر",18 خرداد 1402,2.0,not_recommended,True,3216751,,,0,0,طبیعت شاپ,AZHNP,
50106627,,خوشبوئه و بوش موندگاره,17 خرداد 1402,5.0,recommended,True,3216751,,,0,0,مد برتر,AFAU9,
49963626,,خوش بو,14 خرداد 1402,5.0,recommended,True,3216751,,,0,0,مد برتر,AFAU9,
49891827,,خوشبو و با کیفیته و برای پوستهای حساسه و پوست رو خشک نمیکنه. فقط کاش به قوطی هم توجه میشد که متاسفانه هر بار که میخرم نشتی داره و داخل جعبه نیریزه,12 خرداد 1402,4.0,no_idea,True,3216751,,,0,0,مد برتر,AFAU9,
49585123,,خوش بو بود و تمیز کنندگی خوبی داره,4 خرداد 1402,4.0,recommended,True,3216751,,,0,0,فارم لند,A97EK,
49490719,شامپو بدن ,بوی خوب قدرت پاک کنندگی بالا ,1 خرداد 1402,4.0,recommended,True,3216751,,,0,0,فارم لند,A97EK,
49096802,,خوش عطر و باکیفیت متوسط ولی حجم کم و قیمت گران,20 اردیبهشت 1402,3.0,recommended,True,3216751,,,0,0,طبیعت شاپ,AZHNP,
48290879,,قیمت و کیفیت عالیکیفیت های ,27 فروردین 1402,4.0,,True,3216751,,,0,0,فارم لند,A97EK,
48104435,عالییییی,"عالییییی
",23 فروردین 1402,5.0,no_idea,True,3216751,"['خیلی راضیم', 'بخرید', 'بوی خوبی داره']",,0,0,طبیعت شاپ,AZHNP,
48032700,عالیه,چندمین سری هست که استفاده میکنم و عالیه,21 فروردین 1402,5.0,,True,3216751,,,0,0,فارم لند,A97EK,
47964326,,خوب,19 فروردین 1402,4.0,recommended,True,3216751,,,0,0,فارم لند,A97EK,
47790663,,بیشترش ریخته بود در جابجایی ولی بوی خوبی داره ,15 فروردین 1402,3.0,recommended,True,3216751,,,0,0,فارم لند,A97EK,
47676710,شامپو بدن ماگنولیا,عالیه بوی خوبی داره بوی ماگنولیا داره که من عاشقشم,11 فروردین 1402,5.0,recommended,True,3216751,,,0,0,فرا پلاستیک,A4ZKW,
47420502,,بوی خوبی داره ولی ازش نشت کرده بود,3 فروردین 1402,3.0,no_idea,True,3216751,,,0,0,اودینه,D3P55,
47270201,معطره,برند شناخته شده ,28 اسفند 1401,3.0,,True,3216751,"['برند شناخته شده ', 'معطر']","['خوب کف نمیکنه', 'قیمت']",0,0,طبیعت شاپ,AZHNP,
34338406,خوب,خوب بود راضی بودم,10 اردیبهشت 1401,5.0,recommended,True,967360,,,0,0, ایران بیوتی,CRNS5,
34333704,پیشنهاد میکنم ,با توجه به قیمت پیشنهاد میکنم ,10 اردیبهشت 1401,0.0,,True,967360,,,0,0, ایران بیوتی,CRNS5,
34266191,دستمال ,مارکهای بانیو خوبن متوسط,7 اردیبهشت 1401,5.0,recommended,True,967360,,,0,0,اوبا کالا,AU5TN,
34253894,ماندگاری بسیار پایین,اگر تو چند ثانیه اولی که در میارید استفاده نشه در حد کویر خشک میشه,7 اردیبهشت 1401,3.0,not_recommended,True,967360,,,0,0,سپنتاسلامت,DPPES,
34105289,واقعا خوب,خوب بود نسبت ب قیمت عالی,1 اردیبهشت 1401,5.0,,False,967360,"['قیمت\r', 'رایحه\r', 'تعداد']",,0,0,,,
34077394,,قیمتش خیلی خوب بود,1 اردیبهشت 1401,3.0,recommended,True,967360,['قیمت مناسب'],['خیلی عطر داره'],0,0,گیتی افروز ,C3XMR,
34005466,,خوبه،راضی کنندس,30 فروردین 1401,5.0,recommended,True,967360,,,0,0,گیتی افروز ,C3XMR,
33857764,خوش بو,تعداد سفارش محدود بردارن بهتره,26 فروردین 1401,4.0,recommended,True,967360,"['بسته بندی خوب', 'مقرون به صرفه']",,0,0,گیتی افروز ,C3XMR,
33835893,,عالی    ‌...,25 فروردین 1401,5.0,recommended,True,967360,,,0,0, ایران بیوتی,CRNS5,
33533733,خیلی عالی ازنظر قیمت وکیفت,بعضی دوستان نظر دادن بسته بندی نامناسب درش شکسته اصلاهم اینجوری نیست خیلی هم ازنظر بسته بندی وقیمت عالی,17 فروردین 1401,5.0,recommended,True,967360,,,0,0, ایران بیوتی,CRNS5,
33507380,,بنظرم تنها مارک دستمال مرطوب که هم رطوبت کافی داره و هم سایز و الیاف قابل قبولی داره. ,17 فروردین 1401,5.0,recommended,True,967360,,,0,0, ایران بیوتی,CRNS5,
33501068,دستمال مرطوب ,حجم زیاد و خوشبو ,16 فروردین 1401,5.0,recommended,True,967360,,,0,0,گیتی افروز ,C3XMR,
33153166,عالی,به نسبت خیلی عالی,6 فروردین 1401,5.0,recommended,True,967360,,,0,0,گیتی افروز ,C3XMR,
33058489,محصول خوب و با کیفیت,محصول خوب و با کیفیت,3 فروردین 1401,5.0,recommended,True,967360,,,0,0,گیتی افروز ,C3XMR,
32975584,دستمال مرطوب,فقط عطر داره و نمناک نیست.,1 فروردین 1401,1.0,no_idea,True,967360,,,0,0,گیتی افروز ,C3XMR,
32898408,,خوبه و کاربردی ,27 اسفند 1400,4.0,recommended,True,967360,,,0,0, ایران بیوتی,CRNS5,
32836021,,خوبه,25 اسفند 1400,5.0,recommended,True,967360,,,0,0,طاهر شاپ,C7NXX,
28932422,ماسک مو,به نظرم من خیلی خوبه من موهای خشکی دارم بعد از استفاده واقعا موهام نرم شد ه .فقط بوش یکم تنده به نطر من .,27 آذر 1400,5.0,recommended,True,2584147,,,2,0,پرنسس بانو,CVMYN,
52095064,روغن نعناع فلفلی قانون,تاثیری که روی موهای آسیب دیده داره فوق العاده است، کیفیتش بیسته. ,6 مرداد 1402,5.0,recommended,True,4777567,['خالص و اصل'],,4,0,محصولات گیاهی قانون,C76AP,
40254136,روغن اسطوخودوس,بین روغتای اسطوخودوسی که تا الان استفاده کردم این از همه بهتر بوده.,16 مهر 1401,5.0,recommended,True,4777498,"['بوی خوب\r', 'حجم خوب\r', 'بسته بندی خوب']",,6,0,محصولات گیاهی قانون,C76AP,
33850088,,تازه شروع به استفاده اش کردم. کمی سفید میکنه دندون رو و فقط اینکه خیلی سر چوب رو نتراشید که راحت تر ازش استفاده کنید.,25 فروردین 1401,4.0,recommended,True,1131659,,,1,0,سیب سرا,AHPZZ,
51506307,,با کیفیت,20 تیر 1402,4.0,recommended,True,3724592,,,0,0,دورنا شاپ,E6G56,
21512335,عالی خیلی سفیدمیکنه,عالی خیلی سفیدمیکنه,12 خرداد 1400,5.0,,False,3514744,,,0,0,,,
50254825,,خوبه,20 خرداد 1402,4.0,recommended,True,914220,,,0,0,مشکات بیوتی شاپ,DTN27,
46857746,,خوب بود,20 اسفند 1401,5.0,,False,914220,,,0,0,,,
51799057,,همیشه از این مارک استفاده میکنم راضی ام,28 تیر 1402,5.0,recommended,True,3693568,,,0,0,دیجی‌کالا,5A52N,
51494719,عالی,عالی بود بخرید,20 تیر 1402,5.0,recommended,True,3724592,,,0,0,دورنا شاپ,E6G56,
51162892,,خوب است و ارزان,11 تیر 1402,4.0,recommended,True,3724592,,,0,0,دورنا شاپ,E6G56,
50719669,,عالی به نسبت قیمت,31 خرداد 1402,5.0,recommended,True,3724592,,,0,0,بازرگانی ملورین,AZY6J,
50587359,,کیفیت خوب,28 خرداد 1402,4.0,recommended,True,3724592,,,0,0,دورنا شاپ,E6G56,
50544944,,نسبت به قیمت عالی,27 خرداد 1402,5.0,recommended,True,3724592,,,0,0,دورنا شاپ,E6G56,
50182983,بد بود,خیلی کلفته,18 خرداد 1402,1.0,not_recommended,True,3724592,,,0,0,دورنا شاپ,E6G56,
50147393,معمولی ولی قیمت مناسب,ممنون از قیمت مناسب,18 خرداد 1402,3.0,recommended,True,3724592,"['قیمت\r', 'نازک']",,0,0,بازرگانی ملورین,AZY6J,
49421584,کاندوم چرچیلز national classic tropical,قیمت عالی ، برند خوبی هست,30 اردیبهشت 1402,5.0,recommended,True,3724592,"['برند چرچیلز کلا خوله\r', 'قیمت مناسب \r', 'کاربردی']",,0,0,بازرگانی ملورین,AZY6J,
49087388,,خوب وباکیفیت,19 اردیبهشت 1402,3.0,no_idea,True,3724592,,,0,0,بازرگانی ملورین,AZY6J,
49034492,,تازه رسیده و استفاده نکردم ولی به نظر خوب میاد.,18 اردیبهشت 1402,3.0,recommended,True,3724592,,,0,0,بازرگانی ملورین,AZY6J,
48865896,خوب,قیمت مناسب,13 اردیبهشت 1402,4.0,recommended,True,3724592,,,0,0,دورنا شاپ,E6G56,
48488432,کاندوم,راضی هستیم,2 اردیبهشت 1402,5.0,recommended,True,3724592,['ازبیرون ارزون تره '],['نداره'],0,0,دورنا شاپ,E6G56,
48478659,,راضی کننده بود.,1 اردیبهشت 1402,5.0,,True,3724592,,,0,0,دورنا شاپ,E6G56,
48433122,قیمت مناسب,هنوز استفاده نکردم قیمت مناسبی داره,31 فروردین 1402,3.0,no_idea,True,3724592,,,0,0,دورنا شاپ,E6G56,
48297223,,خوب و قیمت مناسب ، راضی بودم,27 فروردین 1402,5.0,recommended,True,3724592,,,0,0,فروشگاه سایمان,C9CKV,
47374881,متوسط,تحقیق بیشتر کنید,2 فروردین 1402,3.0,recommended,True,3724592,,,0,1,دورنا شاپ,E6G56,
46715450,خوبه,خوبه ارزش داره,17 اسفند 1401,5.0,recommended,True,3724592,,,0,0,خورشید استار,A43SZ,
46680608,,رایه عالی کیفیت خوب,16 اسفند 1401,5.0,recommended,True,3724592,,,0,0,خورشید استار,A43SZ,
46535942,رایحه عالی,"کیفیتش خیلی خوبه
رایحه‌اش هم که دیگه نگم براتون...!",13 اسفند 1401,5.0,recommended,True,3724592,,,0,0,بازرگانی ملورین,AZY6J,
46348447,,خیلی خوب بود,10 اسفند 1401,5.0,,True,3724592,,,0,0,خورشید استار,A43SZ,
46013636,مناسبه,مقرون بصرفه,3 اسفند 1401,5.0,recommended,True,3724592,,,0,0,دورنا شاپ,E6G56,
45933256,,تاخیری نیست ولی بوی خوبی داره,30 بهمن 1401,3.0,no_idea,True,3724592,,,1,0,گلدن ریور,DJT2P,
44585983,,خوب و با کیفیت,29 دی 1401,4.0,recommended,True,3724592,,,0,0,گلدن ریور,DJT2P,
40965991,,چندین بار قبلا گرفتم و راضی ام,2 آبان 1401,5.0,recommended,True,3724592,,,0,0,خورشید استار,A43SZ,
39091245,,قیمت مناسب کیفیت خوب,21 شهریور 1401,5.0,,True,3724592,,,0,0,خورشید استار,A43SZ,
38963861,از خرید اش راضی هستم,از خرید اش راضی هستم,17 شهریور 1401,4.0,recommended,True,3724592,,,0,0,گلدن ریور,DJT2P,
38888028,بد نیست,توصیه میشه بخرید,15 شهریور 1401,3.0,recommended,True,3724592,,,0,0,گلدن ریور,DJT2P,
36959338,,خوبه,26 تیر 1401,5.0,recommended,True,3724592,,,0,0,پلاتینیوم شاپ,9P5UY,
36277525,,"کیفیتش خوبه
بوی خوبی هم داره",6 تیر 1401,5.0,recommended,True,3724592,,,0,0,گلدن ریور,DJT2P,
35472221,عالی,عالی و بدون حساسیت است.,13 خرداد 1401,5.0,recommended,True,3724592,,,0,0,گلدن ریور,DJT2P,
21404956,عالیه,خوبه و کاربردی,10 خرداد 1400,5.0,recommended,True,3514744,,,0,0,شرکت آنلاین نقره,A4A7W,
21212332,بی نظیر,محصولات اورکلین عالی و خوبه,4 خرداد 1400,0.0,recommended,True,3514744,['عالی'],,0,0,شرکت آنلاین نقره,A4A7W,
21182116,خوبه,خوبه دیگه این صابون همیشه خوبه بدی نداره پوست رو نرم میکنه ,4 خرداد 1400,4.0,recommended,True,3514744,,,0,0,شرکت سحاب تجارت اسپادانا,C6Y5P,
21093245,خوب بود,خوب بود ,1 خرداد 1400,0.0,recommended,True,3514744,,,0,0,شرکت آنلاین نقره,A4A7W,
21005876,خوبه من واسه ابرو گرفتم,راضی کننده بود,30 اردیبهشت 1400,5.0,recommended,True,3514744,,,0,0,لاوین تجارت,AUF73,
20789826,ممنونم عالی بود,واقعا راضی بودم,24 اردیبهشت 1400,0.0,recommended,True,3514744,,,0,0,شرکت آنلاین نقره,A4A7W,
20436813,,من برای جوش صورت گرفتم بعد از دوبار استفاده جوشم رو خشک کرد.برای اینکه پوستم بعدش حالت کشیدگی پیدا نکنه از شوینده استفاده کردم.برای بدن هم مناسبه.,16 اردیبهشت 1400,3.0,recommended,True,3514744,,,0,0,شرکت آنلاین نقره,A4A7W,
17408126,رایحه خوب,صابون بسیار با کیفیتی هست، پاک کنندگی  خوب، لطافت بخش و خوش رایحه، اما برای پوست های حساس کمی سوزش ایجاد میکنه,30 بهمن 1399,0.0,recommended,True,3514744,['کیفیت'],['وزن کم'],0,0,شرکت آنلاین نقره,A4A7W,
51021378,بد نیست,زیاد خوب نبود,8 تیر 1402,3.0,no_idea,True,2248719,,,0,0,اوکی بیوتی,E5Z64,
50673947,,کاملا معمولی ,30 خرداد 1402,3.0,no_idea,True,2248719,,,0,0,کاکو ارزونی,D7CVW,
50044657,شامپو بدن,خوب بود؛ راضی هستم.,16 خرداد 1402,4.0,recommended,True,2248719,,,0,0,کاکو ارزونی,D7CVW,
49640979,,بهتر از این هم از این برند هست,5 خرداد 1402,3.0,recommended,True,2248719,,,0,0,کاکو ارزونی,D7CVW,
48618397,بهترینه,برای خانومم گرفتم که کمرش همیشه خارش و حساسیت داره هر شامپو بدنی رو امتحان کرد فقط این بود که براش اوکی بود,5 اردیبهشت 1402,5.0,,True,2248719,,,0,0,کاکو ارزونی,D7CVW,
47949519,,معمولیه,19 فروردین 1402,4.0,recommended,True,2248719,,,1,0,کاکو ارزونی,D7CVW,
47554892,عالیه,به نظر من PH خوبی داره و به پوست آسیب نمیزنه,7 فروردین 1402,5.0,,True,2248719,['آسیبی به پوست نمیزنه '],,0,0,کاکو ارزونی,D7CVW,
46805604,خوب,قابل قبول ,19 اسفند 1401,5.0,recommended,True,2248719,,,0,0,اوکی بیوتی,E5Z64,
45980409,,معمولی,2 اسفند 1401,4.0,,True,2248719,,,0,0,کاکو ارزونی,D7CVW,
45626149,,خنک کنندگی خوبی داره ,23 بهمن 1401,5.0,,True,2248719,,,0,0,گلسو,ETVFD,
42482206,شامپو بدن,خوبه پیشنهاد میکنم,9 آذر 1401,5.0,recommended,True,2248719,['خوش بو'],,0,0,کاکو ارزونی,D7CVW,
40155276,,بوی انچنان خوبی نداره و پلاستیک بی‌کیفیتی داره بدنش ولی محصولات این مارک خیلی خوبن,13 مهر 1401,4.0,no_idea,True,2248719,,,0,0,اوکی بیوتی,E5Z64,
38864631,,"برای پوست معمولی و چرب مناسب هست 
قیمت مناسب ",15 شهریور 1401,4.0,recommended,True,2248719,,,0,0,ژینا طب,6XZUV,
38668045,   ,پوست رو خشک میکنه,10 شهریور 1401,3.0,no_idea,True,2248719,,,1,0,اوکی بیوتی,E5Z64,
38518419,,عالی,6 شهریور 1401,5.0,recommended,True,2248719,,,0,0,ژینا طب,6XZUV,
37720835,,با تجویز پزشک گرفتم ,16 مرداد 1401,4.0,no_idea,True,2248719,,,0,0,کاکو ارزونی,D7CVW,
34943565,کیفیت خوب,"کیفیتش خوبه
پوست رو خشک نمیکنه
بوی خوبی داره",28 اردیبهشت 1401,5.0,recommended,True,2248719,,,0,0,اوکی بیوتی,E5Z64,
34412969,,خیلی دوسش داشتم,12 اردیبهشت 1401,4.0,recommended,True,2248719,,,0,0,خلیج فارس,9Z5UU,
34254711,خوب,ارزش خریدش رو داره,7 اردیبهشت 1401,5.0,recommended,True,2248719,,,0,0,خلیج فارس,9Z5UU,
48973603,,معمولی خندم میگیره روغن شتر مرغ,16 اردیبهشت 1402,3.0,no_idea,True,527811,,,0,0,گل  مل,5AAZW,
41400759,,عالی.برای.روشنایی پوست حرف ندار,12 آبان 1401,5.0,,True,1452194,,,0,0,مهرمن,C2GRE,
40746663,صابون شستشوی صورت و یدن,"سلام
من در مدت استفاده تغییر خاصی احساس نکردم اما بعنوان یک تمیزکننده‌ عملکرد خوبی داره",27 مهر 1401,3.0,no_idea,True,1452194,,,0,0,اخوان زارع یزدی,C3KAK,
34310325,,چربی پوست رو کاهش میده اما نباید زیاد استفاده کرد چون پوست حالت خشکی میگیره,9 اردیبهشت 1401,4.0,recommended,True,1452194,,,0,0,اخوان زارع یزدی,C3KAK,
30168891,خیلی خوب و با کیفیت,"ارزش خرید بالا
",25 دی 1400,0.0,recommended,True,1452194,['عالیه'],['ندارد'],0,0,اخوان زارع یزدی,C3KAK,
27655798,,کلا این برند تقریبا همه صابوناش مثل همه یا ما پسرا فرقشو نمیفهمیم! ولی در کل خوبه,27 آبان 1400,3.0,recommended,True,1452194,,,1,0,مولن رژ,5ANFV,
26991189,,خوب بود راضی بودم پوست رو روشن میکنه,7 آبان 1400,5.0,recommended,True,1452194,,,0,0,مهرمن,C2GRE,
25470222,صابون شستشو سیاه دانه ان جی مدل,خیلی معمولی هست,27 شهریور 1400,3.0,recommended,True,1452194,,,0,0,اخوان زارع یزدی,C3KAK,
24992052,بسیار عالی,عالی بود ,15 شهریور 1400,0.0,recommended,True,1452194,['خوب بود'],['نداشت'],0,0,مهرمن,C2GRE,
20593965,,صابون خیلی خوبیه ولی حتما قبل از استفاده شرایط استفادش رو تو گوگل بخونید ,20 اردیبهشت 1400,5.0,recommended,True,1452194,,,0,0,پخش رامان,CS3DU,
20307470,بار دومه سفارش میدم‌,این صابون نسبت به قیمتش کیفیت قابول قبولی داره پوستو خیلی خشک نمیکنه و تمیز کنندگیش خوبه بوی نامطبوعی نداره ولی بوی خوبی هم نداره . من برای بدن استفاده میکنم,13 اردیبهشت 1400,4.0,recommended,True,1452194,,,0,0,اخوان زارع یزدی,C3KAK,
20055825,خوبه,محصولات ان جی خوبه,7 اردیبهشت 1400,3.67,recommended,True,1452194,,,0,0,اخوان زارع یزدی,C3KAK,
19718482,,خیلی معمولیه برعکس بقیه صابونهای ان جی. به عنوان صابون حمام میشه استفاده کرد,31 فروردین 1400,3.0,no_idea,True,1452194,,,0,0,اخوان زارع یزدی,C3KAK,
19460489,صابون,ارزش امتحان کردن داره,25 فروردین 1400,3.33,recommended,True,1452194,['قیمت'],['ندارد'],0,0,اخوان زارع یزدی,C3KAK,
18248218,بد,پیشنهاد نمیشه بی اثر .مثل گلنار مثلا ,19 اسفند 1399,3.0,no_idea,True,1452194,,,1,0,اخوان زارع یزدی,C3KAK,
17565933,,عجیبه که صابون سیاه دانه سفیده و بوی سیاه دانه نمی‌ده. من توی خیلی از عطاری ها دنبال این صابون بودم نداشتن. فقط اینجا داشت. ولی وقتی خریدم احساس میکنم یه چیز دیگه س سیاه دانه نیست.,4 اسفند 1399,3.0,no_idea,True,1452194,,,0,0,اخوان زارع یزدی,C3KAK,
16831328,,درکل استفاده از شوینده های غیر صابونی رو پیشنهاد میدم. ,16 بهمن 1399,3.0,no_idea,True,1452194,,,0,0,اخوان زارع یزدی,C3KAK,
16506065,بی تاثیر,به نظرم اصل نبود و اصلا سیاه هم نبود قبلا صابون سیاه دانه گرفتم کاملا مشکیه,7 بهمن 1399,1.0,not_recommended,True,1452194,,,0,0,مولن رژ,5ANFV,
15642593,صابون,خوب بود چندباره از این محصول استفاده میکنم,14 دی 1399,5.0,recommended,True,1452194,,,0,0,مولن رژ,5ANFV,
14737099,کیفیت,خوب است,23 آذر 1399,0.0,recommended,True,1452194,,,0,0,اخوان زارع یزدی,C3KAK,
14671684,,یرای پوست چرب خیلی خوبه، برای پوست خشک تایید نمی کنم,21 آذر 1399,2.33,recommended,True,1452194,,,0,0,مولن رژ,5ANFV,
13697586,,خوب بود محصولات ان جی واقعا خوبن,28 آبان 1399,5.0,recommended,True,1452194,,,0,0,اخوان زارع یزدی,C3KAK,
13535935,رضایت,بسیار صابون خوبیه! بعد از استفاده حتما مرطوب کننده بزنید,23 آبان 1399,4.0,recommended,True,1452194,,,0,0,اخوان زارع یزدی,C3KAK,
13162023,,من اولین بارم بود خریدم ولی از این که رنگ سیاه داره دوست نداشتم ,10 آبان 1399,3.0,not_recommended,True,1452194,,,0,0,اخوان زارع یزدی,C3KAK,
53196410,پودر ,"پودر خوبیه حجمشم خوبه 
",9 شهریور 1402,4.0,recommended,True,3976530,,,1,0,دایمون شاپ,EK2W4,
49527694,,عالی,2 خرداد 1402,4.0,recommended,True,335311,,,0,0,هایپر لند,5AEHK,
49509112,بد نیست,بد نیست ارزش خرید داره,1 خرداد 1402,3.0,no_idea,True,335311,,,0,0,اودینه,D3P55,
49332472,,عالییی,27 اردیبهشت 1402,5.0,recommended,True,335311,,,0,0,دیجی‌کالا,5A52N,
49238577,,خوب بود,24 اردیبهشت 1402,3.0,recommended,True,335311,,,0,0,دیجی‌کالا,5A52N,
49194498,,خوب و گران,23 اردیبهشت 1402,5.0,recommended,True,335311,,,0,0,اودینه,D3P55,
49114388,خوبه,راضی کننده بود,20 اردیبهشت 1402,4.0,recommended,True,335311,,,0,0,هایپر لند,5AEHK,
49039859,,خوبه با این قیمت,18 اردیبهشت 1402,4.0,,True,335311,,,0,0,هایپر لند,5AEHK,
49021688,,عالی و به صرفه,17 اردیبهشت 1402,4.0,,True,335311,,,1,0,هایپر لند,5AEHK,
49016624,,بوی خوبی داشت,17 اردیبهشت 1402,5.0,recommended,True,335311,,,0,0,هایپر لند,5AEHK,
49011684,,بسته بندی خوبی داشت فقط روکش پلاستیکیه روی جعبه نبود ولی جعبش سالم بود,17 اردیبهشت 1402,5.0,,True,335311,,,0,0,هایپر لند,5AEHK,
48993522,,بدک نیست یه چیز معمولی تقریبا نازکه,17 اردیبهشت 1402,4.0,,True,335311,,,0,0,هایپر لند,5AEHK,
48890926,,عالی بود همش قهوه خوردن یادت میاد,14 اردیبهشت 1402,5.0,,True,335311,,,0,0,هایپر لند,5AEHK,
48869068,کدکس,خوبه,13 اردیبهشت 1402,4.0,,True,335311,,,0,0,هایپر لند,5AEHK,fit
48862687,خوبه,پیشنهاد میشه,13 اردیبهشت 1402,4.0,recommended,True,335311,,,0,0,دیجی‌کالا,5A52N,
48831863,کدکس,بهترین مارکه بین هم رده های خودش,12 اردیبهشت 1402,3.0,recommended,True,335311,,,0,0,هایپر لند,5AEHK,fit
48797578,,تو تخفیف گرفتم. خوبه که نازکه..,11 اردیبهشت 1402,5.0,recommended,True,335311,,,0,0,هایپر لند,5AEHK,
48777002,,"بد نبود 
قبلا بهتر بود",10 اردیبهشت 1402,3.0,no_idea,True,335311,,,0,0,هایپر لند,5AEHK,
